grade_A_Component_1,grade_A_Component_2,max_luminosity,thickness,xmin,xmax,ymin,ymax,pixel_area,x_component_1,x_component_2,x_component_3,x_component_4,x_component_5,class,max_luminosity_binned,thickness_binned
0,1,4.867534450455582,36,6.4031242374328485,14.730919862656235,1666.4375175805421,1666.0261102395725,79.11384202527394,0,0,1,0,0,1,4.0,0.0
0,1,4.955827057601261,54,35.749125863438955,35.79106033634656,1307.271586167159,1307.3427247665395,14.035668847618199,0,0,0,1,0,1,5.0,0.0
1,0,5.003946305945459,79,32.984845004941285,33.21144381083123,1952.8264131765527,1952.9787505244392,17.549928774784245,0,0,0,0,0,1,6.0,1.0
0,1,4.919980925828125,43,6.244997998398398,14.594519519326424,1014.4629120869821,1014.9906403509344,122.5805857385255,0,0,1,0,0,1,5.0,0.0
0,1,5.181783550292085,36,30.44667469527666,30.56141357987225,742.7953957854074,743.5025218518092,13.711309200802088,0,0,1,0,0,1,8.0,0.0
0,1,4.795790545596741,47,36.810324638611924,36.87817782917155,2192.5877405476845,2192.591161160694,18.275666882497067,0,0,0,0,0,1,3.0,0.0
0,1,4.90527477843843,45,9.899494936611665,13.19090595827292,853.5947516239776,854.1428451962821,49.60846701924985,0,0,1,0,0,1,5.0,0.0
1,0,4.804021044733257,82,32.71085446759225,32.984845004941285,1789.965921463311,1790.1159180343602,19.209372712298546,0,0,0,0,0,1,3.0,1.0
0,1,4.990432586778736,122,34.058772731852805,34.20526275297414,1457.500943395921,1458.012688559328,13.527749258468683,1,0,0,0,0,1,6.0,2.0
0,1,4.90527477843843,44,8.831760866327848,14.730919862656235,2796.1325075897244,2796.177211837619,62.80127387243033,0,0,1,0,0,1,5.0,0.0
0,1,4.927253685157205,40,19.748417658131498,19.924858845171276,834.1402759728127,834.0239804705858,17.69180601295413,0,0,0,0,0,2,5.0,0.0
1,0,4.812184355372417,69,28.5657137141714,28.687976575562104,1759.9088044555035,1759.957669945502,17.175564037317667,0,0,0,0,0,2,3.0,1.0
1,0,4.941642422609304,98,6.164414002968976,7.0,857.878196482461,858.2394770691919,14.071247279470288,0,0,0,0,0,1,5.0,1.0
1,0,4.955827057601261,79,32.66496594212215,32.92415526630866,1740.5691597865336,1740.4591348262102,18.867962264113206,0,0,0,0,0,1,5.0,1.0
1,0,4.976733742420574,74,5.5677643628300215,7.681145747868608,1331.6208168994656,1331.12471241428,22.44994432064365,0,1,0,0,0,1,6.0,1.0
0,1,4.844187086458591,45,29.512709126747414,33.301651610693426,974.4347079204434,974.4485620082776,42.44997055358225,0,0,0,0,0,2,4.0,0.0
0,1,4.990432586778736,38,6.48074069840786,14.317821063276353,1255.6838774150124,1255.2390210633193,105.21406750050109,0,0,1,0,0,1,6.0,0.0
1,0,4.867534450455582,140,21.93171219946131,22.135943621178654,1065.2318996350043,1065.3933545878724,20.273134932713294,0,0,0,0,0,1,4.0,2.0
0,1,5.332718793265369,36,21.61018278497431,21.77154105707724,167.3349933516597,168.93489870361304,18.49324200890693,0,0,1,0,0,1,9.0,0.0
0,1,5.0689042022202315,47,31.304951684997057,31.32091952673165,1145.3073823214447,1145.2178831995245,14.52583904633395,0,0,0,1,0,1,7.0,0.0
0,1,4.882801922586371,35,6.557438524302,14.594519519326424,1361.5480160464413,1361.571518503527,81.49846624323675,0,0,1,0,0,1,4.0,0.0
1,0,5.117993812416755,72,32.69556544854363,32.90896534380867,1240.624439546473,1240.9198201334364,17.578395831246947,0,0,0,0,0,2,7.0,1.0
0,1,4.919980925828125,37,6.244997998398398,14.696938456699069,1537.510650369616,1537.521381965142,80.57294831393475,0,0,1,0,0,1,5.0,0.0
0,1,5.0106352940962555,43,6.324555320336759,14.212670403551895,1382.9472151893578,1383.0075921700502,114.20157617125956,0,0,1,0,0,1,6.0,0.0
0,1,4.836281906951478,303,15.748015748023622,16.61324772583615,406.2806911483734,405.95443094022266,30.430248109405877,0,0,0,0,0,2,4.0,6.0
1,0,4.941642422609304,66,14.730919862656235,15.905973720586866,874.292857113679,874.1967741875967,34.75629439396553,0,1,0,0,0,1,5.0,1.0
0,1,4.882801922586371,145,25.92296279363144,26.210684844162312,700.7538797609329,701.9066889551631,34.79942528261063,1,0,0,0,0,1,4.0,2.0
0,1,4.804021044733257,44,22.38302928559939,22.80350850198276,175.47364474473082,175.72706109191037,15.491933384829668,0,0,1,0,0,1,3.0,0.0
1,0,5.0106352940962555,73,32.09361307176243,32.28002478313795,799.1176383987529,799.4129095780228,20.09975124224178,0,0,0,0,0,2,6.0,1.0
0,1,5.262690188904886,45,34.97141690009142,35.04283093587046,519.3486304978574,520.2672390224086,15.394804318340652,0,0,1,0,0,1,8.0,0.0
0,1,5.043425116919247,43,36.27671429443411,36.373066958946424,1547.83655467882,1547.8733798344101,18.110770276274835,0,0,0,0,1,1,7.0,0.0
0,1,4.859812404361672,35,35.91656999213594,36.09709129556009,1790.345497383117,1790.3061190757294,20.518284528683193,0,0,0,0,0,2,4.0,0.0
0,1,4.653960350157523,40,36.27671429443411,36.52396473549935,1774.488376969542,1774.4618902642005,28.930952282978865,0,0,1,0,0,1,2.0,0.0
0,1,5.081404364984463,180,7.937253933193772,8.660254037844387,651.684739732334,651.6839724897337,17.88854381999832,0,0,0,0,0,2,7.0,3.0
0,1,4.852030263919617,42,6.48074069840786,15.033296378372908,2087.926483380102,2088.0239462228396,79.93747556684536,0,0,1,0,0,1,4.0,0.0
0,1,4.90527477843843,42,32.2335229225724,32.43454948045371,776.5519943957391,776.740625949229,14.933184523068078,0,0,0,0,0,1,5.0,0.0
1,0,4.59511985013459,85,0.0,4.358898943540674,995.1758638552284,994.6758265887435,38.47076812334269,0,0,0,0,0,2,1.0,1.0
0,1,4.882801922586371,45,34.336569426778794,34.785054261852174,265.83453500250863,266.9475603934226,16.97056274847714,0,0,0,0,0,2,4.0,0.0
0,1,4.727387818712341,41,8.94427190999916,10.908712114635714,1122.3118996072349,1121.8814554131823,20.904544960366874,0,0,0,0,0,2,3.0,0.0
1,0,4.672828834461906,64,40.4103947023535,40.54626986542659,1448.3321442265928,1448.2064769914543,8.660254037844387,0,0,0,0,0,1,2.0,1.0
0,1,4.927253685157205,198,19.261360284258224,19.79898987322333,478.06484915751753,478.87576677046417,29.916550603303182,0,0,0,0,0,1,5.0,4.0
0,1,4.912654885736052,44,6.6332495807108,13.92838827718412,1203.2946438840322,1203.1637461293453,110.77003204838391,0,0,1,0,0,1,5.0,0.0
1,0,4.990432586778736,74,22.64950330581225,22.869193252058544,507.886798410827,508.16926313975347,19.364916731037084,0,0,0,0,0,1,6.0,1.0
1,0,4.9344739331306915,66,32.87856444554719,33.04542328371661,836.588309743807,835.9084878143061,18.520259177452136,0,0,0,0,0,1,5.0,1.0
0,1,5.056245805348308,152,20.952326839756964,21.400934559032695,1059.0146363483368,1058.2088640717388,25.059928172283335,0,0,0,0,0,2,7.0,2.0
1,0,4.6913478822291435,82,0.0,4.69041575982343,918.5102068022978,918.7371767812599,42.708313008125245,0,0,0,0,0,2,2.0,1.0
0,1,4.962844630259907,38,6.782329983125268,14.212670403551895,795.1490426328891,795.5821767737133,78.54298186343577,0,0,1,0,0,1,5.0,0.0
1,0,5.043425116919247,95,11.135528725660043,12.0,1215.5607759384143,1215.9905427263816,10.44030650891055,0,0,0,0,0,2,7.0,1.0
0,1,4.919980925828125,38,6.4031242374328485,14.106735979665885,1484.5423537238673,1485.0161615282173,76.26925986267338,0,0,1,0,0,1,5.0,0.0
0,1,4.8283137373023015,36,36.0,36.16628264005025,2011.5143549077645,2011.7557008742388,17.549928774784245,0,0,0,0,0,2,4.0,0.0
1,0,5.0689042022202315,71,18.33030277982336,18.708286933869708,2384.0698395810473,2383.8678654657015,10.63014581273465,1,0,0,0,0,1,7.0,1.0
0,1,4.787491742782046,36,6.928203230275509,14.7648230602334,1326.936697811919,1327.1371443825992,82.42572413997951,0,0,1,0,0,1,3.0,0.0
0,1,4.955827057601261,41,20.12461179749811,20.493901531919196,872.9169490850776,872.9415788012392,17.05872210923198,0,0,0,0,0,2,5.0,0.0
1,0,5.0106352940962555,75,13.96424004376894,14.594519519326424,1292.9218847246727,1292.4074434945042,12.165525060596439,0,1,0,0,0,1,6.0,1.0
1,0,4.875197323201151,97,36.49657518178932,36.59234892706397,2066.317497385143,2066.2521627332903,15.968719422671311,1,0,0,0,0,1,4.0,1.0
1,0,4.718498871295094,82,32.61901286060018,32.93933818400121,1849.7507940260493,1849.769174789114,19.1049731745428,0,0,0,0,0,1,2.0,1.0
0,1,5.176149732573829,196,11.532562594670797,11.874342087037917,326.7919827657955,325.8465896706608,13.076696830622021,0,0,0,0,0,2,8.0,4.0
1,0,4.962844630259907,75,34.17601498127012,34.23448553724738,1419.6746106062474,1419.8429490616206,12.409673645990857,0,0,0,0,0,2,5.0,1.0
0,1,4.9344739331306915,43,6.324555320336759,14.035668847618199,1212.6000989609065,1212.6343224566917,118.20321484629764,0,0,1,0,0,1,5.0,0.0
0,1,4.564348191467836,221,17.029386365926403,17.60681686165901,192.46038553427042,190.95811058973118,32.83291031876401,0,0,0,0,0,2,1.0,4.0
1,0,4.927253685157205,140,28.89636655359978,29.32575659723036,526.5671846972616,524.9857140913456,19.026297590440446,0,0,0,0,0,2,5.0,2.0
0,1,4.927253685157205,47,22.135943621178654,22.20360331117452,1273.738591705535,1273.8347616547446,14.866068747318506,0,0,0,1,0,1,5.0,0.0
0,1,4.859812404361672,90,39.736632972611055,39.8622628559895,902.5884998159461,903.4655499796326,23.706539182259394,1,0,0,0,0,1,4.0,1.0
1,0,4.948759890378168,76,32.69556544854363,32.95451410656816,1777.5499992967848,1777.7578575272844,20.73644135332772,0,0,0,0,0,1,5.0,1.0
0,1,4.969813299576001,40,6.708203932499369,13.674794331177344,1453.450033540885,1453.151402985938,97.83148777362021,0,0,1,0,0,1,6.0,0.0
0,1,4.983606621708336,40,4.47213595499958,12.288205727444508,1509.6155139637376,1509.8668815494962,193.37011144434913,0,0,0,0,0,2,6.0,0.0
0,1,4.852030263919617,36,9.1104335791443,14.491376746189438,2705.2341857961205,2705.289818115612,63.97655820689325,0,0,1,0,0,1,4.0,0.0
0,1,4.875197323201151,43,7.0,13.638181696985855,520.3710214837103,519.6700876517716,63.89835678638379,0,0,1,0,0,1,4.0,0.0
0,1,4.962844630259907,48,26.267851073127396,26.38181191654584,953.9612151445152,953.9481117964435,16.76305461424021,0,0,0,1,0,1,5.0,0.0
1,0,4.61512051684126,70,4.795831523312719,5.916079783099616,1448.37529666865,1448.0790724266406,9.9498743710662,0,1,0,0,0,1,2.0,1.0
0,1,4.844187086458591,37,6.324555320336759,14.628738838327793,1652.4348701234794,1652.0901912425968,79.25276020429824,0,0,1,0,0,1,4.0,0.0
1,0,4.969813299576001,63,7.280109889280518,9.539392014169456,1039.9745189186128,1040.295631058787,30.166206257996713,0,0,0,0,0,1,6.0,1.0
0,1,4.919980925828125,35,6.6332495807108,13.856406460551018,1303.881513021793,1304.1050571177154,115.29527310345381,0,0,1,0,0,1,5.0,0.0
0,1,5.123963979403259,40,31.96873472629156,32.2490309931942,868.5251867389915,868.9988492512518,23.366642891095847,0,0,0,0,0,2,7.0,0.0
0,1,4.882801922586371,36,6.48074069840786,14.628738838327793,1513.3525696281088,1513.5550865429377,77.74316690230724,0,0,1,0,0,1,4.0,0.0
1,0,4.762173934797756,69,15.033296378372908,15.652475842498529,1141.138466620068,1141.4477649021,9.38083151964686,0,1,0,0,0,1,3.0,1.0
1,0,4.844187086458591,77,27.92848008753788,28.6705423736629,669.5595567236719,669.6275083955259,34.97141690009142,0,0,0,0,0,2,4.0,1.0
0,1,4.90527477843843,44,15.491933384829668,20.049937655763422,859.4073539364206,859.2421079067296,30.28200785945344,0,0,0,0,0,2,5.0,0.0
0,1,5.043425116919247,36,11.045361017187261,13.30413469565007,953.5732798269885,953.3955107928713,27.784887978899608,0,1,0,0,0,1,7.0,0.0
0,1,4.77912349311153,43,6.082762530298219,14.66287829861518,1658.9071703986333,1658.519219062595,80.43009387039157,0,0,1,0,0,1,3.0,0.0
1,0,5.0689042022202315,143,32.55764119219941,32.92415526630866,866.915220768444,866.5985229620461,15.362291495737216,0,0,0,0,0,2,7.0,2.0
0,1,5.017279836814924,43,6.557438524302,13.856406460551018,1283.5310670178576,1283.53885800158,118.21167455035902,0,0,1,0,0,1,6.0,0.0
0,1,4.852030263919617,130,18.275666882497067,18.35755975068582,1148.6082883211318,1148.1607030376888,16.583123951777,0,0,0,0,0,2,4.0,2.0
0,1,5.017279836814924,42,6.557438524302,14.035668847618199,1529.4603623500675,1529.7601119129756,97.30878685915265,0,0,1,0,0,1,6.0,0.0
0,1,4.969813299576001,188,34.26368339802363,34.39476704383968,246.15848553320276,247.36006144889276,18.303005217723125,0,0,0,0,0,2,6.0,3.0
0,1,5.298317366548036,37,18.05547008526779,19.078784028338912,239.9874996744622,243.620606681783,45.387222871640866,0,0,0,0,0,2,9.0,0.0
0,1,4.927253685157205,225,10.862780491200215,12.649110640673518,512.847930677311,513.6769412772974,58.51495535331117,0,0,0,0,0,2,5.0,4.0
0,1,4.844187086458591,36,6.6332495807108,13.856406460551018,713.957281635253,713.316199171167,76.02631123499285,0,0,1,0,0,1,4.0,0.0
1,0,4.897839799950911,84,32.264531609803356,32.61901286060018,1995.2932115355877,1995.5886349646312,19.364916731037084,0,0,0,0,0,1,5.0,1.0
0,1,4.90527477843843,65,17.320508075688775,17.663521732655695,1316.03647365869,1316.0790249829224,17.4928556845359,0,0,0,0,0,2,5.0,1.0
1,0,5.049856007249537,72,5.916079783099616,11.789826122551595,881.1560588227263,880.6372692544871,67.08203932499369,0,1,0,0,0,1,7.0,1.0
0,1,5.0689042022202315,37,14.696938456699069,15.748015748023622,1240.7215642520282,1240.6417694080753,22.181073012818835,0,0,0,0,0,2,7.0,0.0
0,1,4.955827057601261,65,39.74921382870358,39.91240408695021,1777.6681355078624,1777.7435135586911,18.547236990991408,0,0,0,0,0,2,5.0,1.0
0,1,4.68213122712422,298,15.968719422671311,16.401219466856727,468.2712888913861,469.4528730341311,16.97056274847714,0,0,0,0,0,2,2.0,6.0
0,1,4.948759890378168,41,6.164414002968976,7.211102550927978,1944.1867194279464,1944.1990638820912,18.601075237738275,0,0,0,0,0,2,5.0,0.0
0,1,5.220355825078324,39,30.54504869860253,30.740852297878796,783.1896322092115,782.1393737691512,7.615773105863909,0,0,1,0,0,1,8.0,0.0
0,1,5.0238805208462765,42,6.928203230275509,13.92838827718412,1274.986274435925,1275.2180205753054,113.24751652906124,0,0,1,0,0,1,6.0,0.0
1,0,5.030437921392435,75,32.17141588429082,32.49615361854384,2085.2764804696762,2085.0952016634637,18.384776310850235,0,0,0,0,0,1,6.0,1.0
1,0,4.941642422609304,69,11.090536506409418,11.357816691600547,1082.7682115762357,1082.9330542558944,18.24828759089466,0,1,0,0,0,1,5.0,1.0
0,1,4.859812404361672,39,33.58571124749333,33.71943060017473,3326.5280699251584,3326.637491522032,17.233687939614086,0,0,0,0,0,2,4.0,0.0
1,0,4.983606621708336,200,17.86057109949175,18.466185312619388,2254.595529135991,2254.3848384869875,15.716233645501712,0,0,0,0,0,2,6.0,4.0
1,0,4.875197323201151,101,31.272991542223778,31.464265445104548,856.357402023244,856.865216939047,11.575836902790225,0,0,0,0,0,1,4.0,1.0
0,1,5.0106352940962555,35,6.782329983125268,14.696938456699069,1144.1140677397511,1144.9292554564233,106.60206376989143,0,0,1,0,0,1,6.0,0.0
0,1,4.852030263919617,67,40.22437072223753,40.39801975344831,1795.952671982199,1795.7516532082045,14.832396974191326,0,0,0,0,0,2,4.0,1.0
0,1,4.976733742420574,43,8.774964387392123,10.63014581273465,1006.1157985043272,1006.6613134515501,82.04267182387468,0,0,0,0,0,2,6.0,0.0
1,0,4.976733742420574,70,34.249087579087416,34.42382895611701,1018.8547492160009,1019.336548937592,13.379088160259652,0,0,0,0,0,2,6.0,1.0
0,1,4.927253685157205,51,35.4400902933387,35.7211421989835,1968.334321196478,1968.522796413595,34.292856398964496,1,0,0,0,0,1,5.0,0.0
1,0,4.762173934797756,56,37.107950630558946,37.26929030716845,1862.2035334517009,1861.8941967791832,10.295630140987,0,0,0,0,0,2,3.0,0.0
1,0,4.859812404361672,73,29.478805945967352,29.68164415931166,948.7881744625615,948.6311190341586,13.674794331177344,0,0,0,0,0,1,4.0,1.0
0,1,4.700480365792417,176,34.52535300326414,34.713109915419565,95.5405672999695,96.81941953967706,15.874507866387544,0,1,0,0,0,1,2.0,3.0
0,1,4.844187086458591,71,1.0,4.0,804.2655034253303,803.3062927675844,24.331050121192877,0,0,0,0,0,2,4.0,1.0
1,0,4.948759890378168,202,31.85906464414798,32.17141588429082,1884.9013236771839,1884.835271316833,14.594519519326424,0,0,0,0,0,2,5.0,4.0
1,0,5.0106352940962555,62,32.95451410656816,33.15116890850155,1278.9827989461,1279.0566836540122,19.79898987322333,0,0,0,0,0,1,6.0,1.0
0,1,4.727387818712341,303,39.242833740697165,39.50949253027682,220.5787841112558,221.17866081518804,24.1039415863879,0,0,0,0,0,2,3.0,6.0
0,1,4.962844630259907,66,36.02776706930364,36.318039594669756,775.4443887217187,775.4959703312455,51.82663407939975,0,0,0,0,0,2,5.0,1.0
1,0,4.812184355372417,72,38.18376618407357,38.31448812133603,1388.8545640202938,1388.4995498738917,16.431676725154983,0,0,0,0,0,1,3.0,1.0
1,0,4.9344739331306915,80,30.903074280724887,31.080540535840107,1918.5014985660032,1918.9153186110116,12.041594578792296,0,0,0,0,0,1,5.0,1.0
1,0,4.90527477843843,105,33.97057550292606,34.08812109811862,985.1583629041577,984.9162400935421,17.05872210923198,1,0,0,0,0,1,5.0,1.0
0,1,4.718498871295094,302,39.67366884975475,40.17461885320133,580.1517042981086,580.522178732217,42.23742416388575,0,0,0,0,0,2,2.0,6.0
1,0,4.844187086458591,75,27.54995462791182,27.80287754891569,1033.1911730168817,1032.6320738772354,20.149441679609886,0,0,0,0,0,2,4.0,1.0
0,1,5.4116460518550396,202,34.17601498127012,34.249087579087416,138.08692914247894,133.4466185408982,12.96148139681572,0,0,0,0,0,2,9.0,4.0
1,0,4.875197323201151,56,27.367864366808018,27.54995462791182,336.26328970019904,335.3699449861302,20.71231517720798,0,0,0,0,0,1,4.0,0.0
1,0,5.198497031265826,74,36.6333181680284,37.53664875824692,1671.4272344316996,1671.6853770970183,20.97617696340303,0,0,0,0,0,2,8.0,1.0
1,0,4.890349128221754,64,25.632011235952593,25.98076211353316,2052.436357113175,2052.4753348091663,20.952326839756964,0,0,0,0,0,2,4.0,1.0
0,1,4.962844630259907,44,27.730849247724095,28.089143810376278,752.4426888474629,753.5223951549151,13.74772708486752,0,0,0,0,0,2,5.0,0.0
0,1,4.897839799950911,38,29.916550603303182,30.099833886584822,3216.2785948981473,3216.164019449257,11.532562594670797,0,0,0,0,0,1,5.0,0.0
0,1,4.912654885736052,54,24.24871130596428,24.289915602982237,288.55328797294965,290.25678286648184,9.746794344808963,0,0,0,1,0,1,5.0,0.0
0,1,4.844187086458591,305,16.30950643030009,17.233687939614086,702.3282708249754,702.2812826781019,50.0,0,0,0,0,0,2,4.0,6.0
1,0,4.852030263919617,75,29.086079144497972,29.29163703175362,638.2154808526662,637.9827583877169,10.488088481701515,0,0,0,0,0,2,4.0,1.0
0,1,4.836281906951478,35,6.6332495807108,14.7648230602334,1283.8173546108496,1283.6888252220629,81.78019320104349,0,0,1,0,0,1,4.0,0.0
0,1,5.030437921392435,248,37.94733192202055,38.09199390948182,468.3876599570061,468.61284660154166,19.131126469708992,0,0,0,0,0,2,6.0,5.0
1,0,5.062595033026967,66,4.58257569495584,5.477225575051661,886.9154412907693,886.6543858798647,18.973665961010276,1,0,0,0,0,1,7.0,1.0
0,1,4.919980925828125,37,27.422618401604176,27.784887978899608,580.8743409722966,580.0905101792306,16.673332000533065,0,0,0,0,0,1,5.0,0.0
1,0,4.948759890378168,65,19.570385790780925,19.924858845171276,363.68392870733237,364.4886829518854,14.071247279470288,0,0,0,0,0,1,5.0,1.0
0,1,4.955827057601261,68,30.066592756745816,30.133038346638727,1812.1153384925585,1811.9519861188376,15.165750888103101,0,0,0,0,0,2,5.0,1.0
1,0,4.795790545596741,68,10.583005244258363,10.954451150103322,1212.768733106193,1212.60710867123,11.0,0,1,0,0,0,1,3.0,1.0
1,0,4.74493212836325,68,7.211102550927978,8.48528137423857,757.3625287799761,756.9689557703143,33.823069050575526,0,1,0,0,0,1,3.0,1.0
1,0,4.962844630259907,83,15.905973720586866,16.73320053068151,1949.6225275678366,1949.9969230744955,22.516660498395403,0,0,0,0,0,1,5.0,1.0
0,1,5.043425116919247,40,16.73320053068151,17.349351572897472,1064.6412541321138,1064.405467855178,22.759613353482084,0,0,0,0,0,2,7.0,0.0
1,0,4.919980925828125,101,33.98529093593286,34.161381705077446,690.6960257595232,689.9971014431873,9.055385138137417,0,0,0,0,0,2,5.0,1.0
0,1,4.875197323201151,41,6.6332495807108,7.681145747868608,999.2332060134911,998.3135779904028,16.822603841260722,0,0,1,0,0,1,4.0,0.0
0,1,4.9344739331306915,39,6.48074069840786,15.0996688705415,958.496739691899,958.7371902664463,134.47676379211393,0,0,1,0,0,1,5.0,0.0
1,0,4.882801922586371,73,9.9498743710662,10.535653752852738,1664.5155451361816,1664.2905395392957,9.486832980505138,0,0,0,0,0,2,4.0,1.0
1,0,5.017279836814924,75,25.13961017995307,25.573423705088842,310.802187894487,310.0,21.6794833886788,0,0,0,0,0,1,6.0,1.0
1,0,4.875197323201151,75,9.433981132056603,10.246950765959598,1422.6521008314014,1422.376883951648,20.174241001832016,0,1,0,0,0,1,4.0,1.0
1,0,4.955827057601261,73,15.0,15.524174696260024,1287.6928981709887,1288.1824404951342,16.09347693943108,0,1,0,0,0,1,5.0,1.0
1,0,4.574710978503383,71,40.82891132518721,40.87786687193939,1652.1610091029263,1652.3683003495316,16.431676725154983,0,0,0,0,0,2,1.0,1.0
1,0,4.762173934797756,76,38.84584919911006,39.06404996924922,938.8311882335397,937.9397635242894,20.952326839756964,0,0,0,0,0,2,3.0,1.0
0,1,4.990432586778736,65,19.364916731037084,19.6468827043885,1031.3588124411406,1031.126568370731,13.114877048604,1,0,0,0,0,1,6.0,1.0
0,1,5.043425116919247,37,12.041594578792296,14.071247279470288,1147.6362664189382,1147.4785401043455,27.477263328068172,0,1,0,0,0,1,7.0,0.0
0,1,4.867534450455582,196,10.0,13.152946437965905,628.6875217466941,629.2781578920407,91.19758768739445,0,0,0,0,0,2,4.0,4.0
0,1,4.867534450455582,70,29.189039038652847,29.24038303442689,1299.5630034746296,1299.5276064786003,17.175564037317667,0,0,0,0,0,2,4.0,1.0
0,1,5.318119993844216,43,22.271057451320086,22.538855339169288,411.7717814518134,411.5397915147453,12.36931687685298,0,0,0,0,0,2,9.0,0.0
1,0,4.844187086458591,77,34.08812109811862,34.20526275297414,1587.8964072004194,1587.3877913099873,21.02379604162864,0,0,0,0,0,1,4.0,1.0
0,1,4.962844630259907,41,6.48074069840786,13.564659966250536,255.66384179230351,256.3162109582615,68.7749954561976,0,0,1,0,0,1,5.0,0.0
0,1,4.890349128221754,39,6.782329983125268,13.490737563232042,623.1300024874424,622.5576278546429,64.08587988004847,0,0,1,0,0,1,4.0,0.0
0,1,4.882801922586371,39,12.206555615733702,13.674794331177344,1676.9609417037714,1676.959152752386,19.0,0,0,1,0,0,1,4.0,0.0
0,1,4.897839799950911,45,24.1039415863879,25.534290669607408,384.20697547025355,384.38652421748606,58.93216439263028,0,0,0,0,0,1,5.0,0.0
1,0,4.74493212836325,61,3.872983346207417,4.47213595499958,1686.734715359828,1686.5443960951636,13.96424004376894,1,0,0,0,0,1,3.0,1.0
1,0,5.0689042022202315,139,36.013886210738214,37.080992435478315,1227.1870273108334,1227.2000651890464,46.67976006793523,0,0,0,0,0,2,7.0,2.0
0,1,4.584967478670572,52,37.067505985701274,37.17526059088221,2075.8670477658247,2076.0840541750713,13.638181696985855,0,0,0,0,0,2,1.0,0.0
1,0,4.795790545596741,67,11.832159566199232,12.083045973594572,1177.4731419442228,1177.438745752831,13.674794331177344,0,1,0,0,0,1,3.0,1.0
1,0,4.919980925828125,67,17.97220075561143,18.894443627691185,1322.3116122911422,1322.0900120642316,19.078784028338912,0,1,0,0,0,1,5.0,1.0
0,1,4.844187086458591,35,6.48074069840786,14.52583904633395,1552.46932336842,1552.7340403301525,75.7495874576225,0,0,0,0,0,2,4.0,0.0
0,1,4.897839799950911,195,3.0,4.69041575982343,616.520072665927,616.9927066019501,12.96148139681572,0,0,0,0,0,2,5.0,4.0
0,1,4.955827057601261,54,35.4259791678367,35.52463933666322,1154.3314082186278,1154.298921423736,4.795831523312719,0,0,0,1,0,1,5.0,0.0
0,1,5.0238805208462765,36,9.643650760992955,12.328828005937952,1607.399452531946,1607.4507768513474,44.0,0,0,1,0,0,1,6.0,0.0
1,0,4.955827057601261,73,18.411952639521967,18.973665961010276,1990.7591516805844,1990.7619144438142,19.364916731037084,0,0,0,0,0,1,5.0,1.0
0,1,4.962844630259907,36,33.94112549695428,34.08812109811862,200.84571192833567,204.48471825542367,21.354156504062622,0,0,1,0,0,1,5.0,0.0
0,1,4.969813299576001,36,6.4031242374328485,15.231546211727817,1147.7142501511428,1147.7730611928475,110.9684639886486,0,0,1,0,0,1,6.0,0.0
0,1,4.890349128221754,36,4.795831523312719,6.324555320336759,1846.9014592013295,1847.1431996464162,20.0,0,0,0,0,0,2,4.0,0.0
0,1,4.990432586778736,40,9.38083151964686,14.594519519326424,2792.2170402746274,2792.5493728849274,62.984124983998946,0,0,1,0,0,1,6.0,0.0
0,1,4.919980925828125,43,6.782329983125268,14.628738838327793,1601.8726541145522,1602.18226179171,78.15369473031969,0,0,1,0,0,1,5.0,0.0
1,0,4.6443908991413725,77,1.7320508075688772,2.8284271247461903,333.027025930329,332.77019097268914,19.0,0,0,0,0,0,2,2.0,1.0
0,1,4.983606621708336,45,22.135943621178654,22.271057451320086,920.7024492201593,921.0770868933827,14.730919862656235,0,0,0,1,0,1,6.0,0.0
0,1,5.236441962829949,37,30.0,30.18277654557314,948.0590698896351,947.8079974340794,12.165525060596439,0,0,1,0,0,1,8.0,0.0
0,1,4.8283137373023015,41,34.899856733230294,35.04283093587046,603.8112287793264,604.6941375604695,21.633307652783937,0,0,0,0,0,1,4.0,0.0
0,1,4.859812404361672,46,19.849433241279208,20.049937655763422,1585.3125874728933,1585.5995711402043,18.867962264113206,0,0,0,0,0,1,4.0,0.0
0,1,4.836281906951478,94,40.54626986542659,40.7308237088326,1345.2810115362515,1345.544127853115,26.229754097208,1,0,0,0,0,1,4.0,1.0
0,1,4.927253685157205,37,6.708203932499369,14.933184523068078,750.7030038570513,751.7539491083502,134.81468762712763,0,0,1,0,0,1,5.0,0.0
1,0,4.787491742782046,100,21.166010488516726,28.160255680657446,2137.605435996082,2137.4299988537637,66.29479617586888,0,0,0,0,0,2,3.0,1.0
0,1,4.983606621708336,36,6.48074069840786,14.071247279470288,706.4410803457001,705.4459582420187,76.90253571892151,0,0,1,0,0,1,6.0,0.0
0,1,4.875197323201151,70,28.0,28.089143810376278,1021.6770526932667,1022.2220893719721,14.594519519326424,1,0,0,0,0,1,4.0,1.0
0,1,5.030437921392435,101,17.832554500127006,18.49324200890693,728.1716830528361,728.8758467667865,18.303005217723125,0,0,0,0,0,1,6.0,1.0
0,1,4.890349128221754,186,3.872983346207417,4.242640687119285,884.4139302385507,884.4427624216278,9.695359714832659,0,0,0,0,0,1,4.0,3.0
0,1,5.0238805208462765,40,6.244997998398398,14.0,1365.057507946094,1365.075089509731,114.83901775964473,0,0,1,0,0,1,6.0,0.0
