grade_A_Component_1,grade_A_Component_2,max_luminosity,thickness,xmin,xmax,ymin,ymax,pixel_area,log_area,x_component_1,x_component_2,x_component_3,x_component_4,x_component_5,max_luminosity_binned,thickness_binned
0,1,4.844187086458591,56,22.02271554554524,22.315913604421397,1051.5331663813558,1051.8569294347972,10.392304845413264,10.4128038958623,0,0,0,0,0,1.0,0.0
1,0,4.68213122712422,211,32.66496594212215,32.78719262151,486.97741220717825,488.24379156319026,15.620499351813308,15.64914540452344,1,0,0,0,0,0.0,4.0
1,0,4.941642422609304,56,30.659419433511783,30.822070014844883,1017.7504605746931,1017.5470505092136,10.816653826391969,10.827550605267161,0,0,0,0,0,2.0,0.0
1,0,5.111987788356544,65,22.759613353482084,23.259406699226016,912.8395258751672,913.0153339347593,11.532562594670797,11.5734212391547,0,0,0,0,0,3.0,1.0
0,1,4.859812404361672,37,34.77067730142742,35.12833614050059,1199.6074357888917,1199.822070142069,17.944358444926362,17.96470453695155,0,0,0,0,0,1.0,0.0
0,1,5.081404364984463,202,1.4142135623730951,4.47213595499958,341.39273571650585,343.35841332345416,36.864617182333525,36.86750805300958,0,0,0,0,0,3.0,4.0
1,0,3.784189633918261,99,7.810249675906654,10.099504938362077,2181.0919283698245,2181.0786322368112,44.474711915874174,44.475584166111275,0,0,0,0,0,0.0,1.0
1,0,4.867534450455582,85,32.90896534380867,33.166247903554,1999.20509203033,1998.8864399960294,18.547236990991408,18.557962076255954,0,0,0,0,0,2.0,1.0
0,1,4.955827057601261,45,13.527749258468683,15.165750888103101,1251.5178784180432,1251.7563660712894,21.61018278497431,21.623522593814897,0,1,0,0,0,2.0,0.0
1,0,4.795790545596741,74,5.196152422706632,6.6332495807108,1637.785089686678,1637.6284682430262,21.517434791350013,21.527388789375607,0,1,0,0,0,1.0,1.0
0,1,4.948759890378168,38,6.48074069840786,7.615773105863909,966.7533294486242,966.0072463496327,15.84297951775486,15.869625253163186,0,0,1,0,0,2.0,0.0
1,0,4.890349128221754,70,29.816103031751148,30.04995840263344,415.12046444375636,414.73967738811774,10.535653752852738,10.568553743080843,0,0,0,0,0,2.0,1.0
0,1,4.927253685157205,150,12.609520212918492,13.892443989449804,844.876322309958,844.5170217349086,72.44998274671983,72.45548359590333,1,0,0,0,0,2.0,2.0
1,0,5.043425116919247,70,32.69556544854363,32.87856444554719,1398.5113514019113,1398.5288699201028,14.45683229480096,14.488316475496879,0,0,0,0,0,3.0,1.0
0,1,4.8283137373023015,35,34.14674215792775,34.655446902326915,282.1240861748603,280.77571120023896,21.330729007701542,21.34434968835764,0,0,0,0,0,1.0,0.0
1,0,4.927253685157205,66,24.758836806279895,25.099800796022265,684.8247951118592,685.1496186965296,17.776388834631177,17.789392892042276,0,0,0,0,0,2.0,1.0
1,0,5.111987788356544,75,24.596747752497688,24.95996794869737,922.715557471532,922.8651039019733,19.235384061671343,19.253804946873338,0,0,0,0,0,3.0,1.0
0,1,5.075173815233827,68,33.31666249791537,33.83784863137726,633.8059639984465,633.8887915084159,66.57326790837296,66.57707474217484,0,0,0,0,0,3.0,1.0
1,0,4.919980925828125,69,10.63014581273465,11.045361017187261,748.8244119952287,748.3214549911021,17.86057109949175,17.881086076486117,0,1,0,0,0,2.0,1.0
0,1,5.0106352940962555,43,6.557438524302,14.7648230602334,1235.975727917017,1236.1917327016874,81.8657437515839,81.87018888720357,0,0,1,0,0,3.0,0.0
1,0,5.030437921392435,76,17.204650534085253,17.832554500127006,1021.4656137139419,1022.0660448327202,15.066519173319364,15.088089433748053,0,0,0,0,0,3.0,1.0
1,0,4.844187086458591,77,39.11521443121589,39.57271787481876,2308.8287073752354,2309.1407492831613,38.27531841800928,38.28613217008125,0,0,0,0,0,1.0,1.0
0,1,4.927253685157205,44,6.6332495807108,14.798648586948742,1319.183459568835,1319.2073377600657,83.86894538504703,83.87387855793597,0,0,1,0,0,2.0,0.0
0,1,4.969813299576001,40,35.4964786985977,35.70714214271425,424.8093690115603,424.36658680909363,17.435595774162696,17.436718776061888,0,0,0,0,0,2.0,0.0
0,1,4.859812404361672,96,24.979991993593593,25.238858928247925,1425.044911572965,1424.865256787462,23.853720883753127,23.857484407137548,0,0,0,0,1,1.0,1.0
1,0,4.875197323201151,75,2.0,4.123105625617661,422.2653194379098,420.9287350609364,25.436194683953808,25.449187014350287,0,1,0,0,0,2.0,1.0
1,0,4.77912349311153,55,38.704004960727254,38.79432948254165,1873.4615021398224,1873.3608835459333,14.966629547095765,14.978408966953399,1,0,0,0,0,1.0,0.0
1,0,4.852030263919617,57,30.967725134404045,31.096623610932426,1884.6015493997663,1884.134283961735,17.406895185529212,17.42459216586395,1,0,0,0,0,1.0,0.0
1,0,4.955827057601261,72,6.557438524302,7.681145747868608,1109.1307407154488,1109.699959448499,15.905973720586866,15.913128936383096,0,0,0,0,0,2.0,1.0
0,1,4.804021044733257,35,6.48074069840786,14.866068747318506,1399.7885554611453,1399.9478561717933,83.60023923410746,83.6047510263399,0,0,1,0,0,1.0,0.0
0,1,5.236441962829949,42,30.59411708155671,30.757112998459398,799.7043203584685,800.3318061904075,15.620499351813308,15.640347114409197,0,0,1,0,0,4.0,0.0
0,1,4.890349128221754,42,6.244997998398398,14.866068747318506,1350.7627474875076,1350.7301729064914,82.44392033376384,82.44736229917005,0,0,1,0,0,2.0,0.0
0,1,4.948759890378168,40,6.557438524302,14.106735979665885,1222.2438381926906,1222.35346770073,112.97344820797495,112.97546624706668,0,0,1,0,0,2.0,0.0
1,0,4.875197323201151,68,13.038404810405298,13.674794331177344,1222.9149602486675,1223.3866927509061,19.261360284258224,19.279571100287477,0,1,0,0,0,2.0,1.0
0,1,4.836281906951478,43,6.557438524302,14.142135623730951,1556.25030120479,1556.3229099386797,75.9802605944465,75.98599239816949,0,0,1,0,0,1.0,0.0
1,0,4.61512051684126,305,33.88214869219483,34.161381705077446,763.0111401545852,763.0288330069841,10.344080432788601,10.375461995201437,0,0,0,0,0,0.0,6.0
1,0,4.812184355372417,101,20.445048300260872,20.639767440550294,1651.8513855671158,1651.294340812685,16.34013463836819,16.368854274789413,0,0,0,0,0,1.0,1.0
0,1,4.820281565605037,67,22.781571499789035,23.021728866442675,1160.4938603887572,1160.9500419914718,13.674794331177344,13.677541488081834,0,0,0,0,0,1.0,1.0
0,1,4.941642422609304,44,11.313708498984761,12.36931687685298,800.3861568018277,800.3499234709778,22.58317958127243,22.58524601343549,0,1,0,0,0,2.0,0.0
0,1,4.997212273764115,43,28.635642126552707,28.827070610799147,810.2900715176016,810.3215411180922,19.313207915827967,19.32553001070648,0,0,0,0,0,3.0,0.0
0,1,4.700480365792417,41,30.099833886584822,30.675723300355934,177.0706073858674,178.47969072138153,35.874782229304195,35.883557957365106,0,0,0,0,0,1.0,0.0
1,0,4.997212273764115,74,26.832815729997478,27.110883423451916,2293.5925967791227,2293.3131055309477,17.804493814764857,17.813490930896926,0,0,0,0,0,3.0,1.0
0,1,4.969813299576001,44,6.6332495807108,14.0,1246.927022724265,1246.8945424533704,115.4296322440646,115.43042444852455,0,0,1,0,0,2.0,0.0
0,1,4.820281565605037,203,2.8284271247461903,3.872983346207417,675.1125832037202,674.3915776461032,19.209372712298546,19.219095539175793,0,0,0,0,0,1.0,4.0
0,1,4.653960350157523,130,39.761790704142086,39.91240408695021,749.38775010004,750.3106023507864,24.43358344574123,24.441966451523932,1,0,0,0,0,0.0,2.0
0,1,4.919980925828125,104,12.68857754044952,13.490737563232042,629.3663480040858,628.6238939143182,17.11724276862369,17.135093919418384,0,0,0,0,0,2.0,1.0
1,0,5.075173815233827,140,32.09361307176243,32.41913015489465,887.5004225351107,887.2581360573708,9.848857801796104,9.896729207268393,0,0,0,0,0,3.0,2.0
0,1,4.919980925828125,37,6.244997998398398,13.820274961085254,1289.045383219691,1288.9456931926961,112.12938954618454,112.13143488780958,0,0,1,0,0,2.0,0.0
1,0,5.0369526024136295,74,13.711309200802088,14.071247279470288,1985.3410286396643,1985.725811888439,10.770329614269007,10.772947129534312,0,0,0,0,0,3.0,1.0
0,1,4.948759890378168,39,6.324555320336759,14.071247279470288,1496.8650573782527,1496.9979959906425,104.89518578085459,104.89645952566873,0,0,1,0,0,2.0,0.0
0,1,5.017279836814924,52,24.939927826679853,25.079872407968907,671.6271286956774,671.0998435404377,9.219544457292887,9.23885234259401,0,0,0,1,0,3.0,0.0
1,0,4.8283137373023015,143,39.179076048319466,39.30648801406709,1091.4316286419412,1091.7174542893413,15.524174696260024,15.541854251966836,0,0,0,0,0,1.0,2.0
1,0,4.882801922586371,101,34.38022687534217,34.42382895611701,703.9090850386859,704.7148359442988,13.114877048604,13.121967650951186,0,0,0,0,0,2.0,1.0
0,1,4.812184355372417,36,6.082762530298219,13.564659966250536,458.44628911138545,459.857586650476,67.53517601961218,67.5411251307249,0,0,1,0,0,1.0,0.0
1,0,4.919980925828125,105,33.58571124749333,33.704599092705436,1623.6033998486207,1623.8888508761922,9.486832980505138,9.492017098444514,0,0,0,0,0,2.0,1.0
0,1,4.890349128221754,42,33.54101966249684,33.896902513356586,1591.002199872772,1590.7567381595466,24.71841418861655,24.733124743000957,0,0,0,0,0,2.0,0.0
0,1,5.081404364984463,46,32.63433774416144,32.7566787083184,1383.841392645848,1383.7572041366216,17.916472867168917,17.935346806768916,0,0,0,0,0,3.0,0.0
0,1,4.955827057601261,43,6.782329983125268,14.66287829861518,1599.1416447582121,1598.6897760353634,79.39773296511683,79.39890533378937,0,0,1,0,0,2.0,0.0
1,0,4.976733742420574,75,10.198039027185569,10.770329614269007,451.6359153123232,452.065260775477,18.16590212458495,18.172823631227534,0,0,0,0,0,2.0,1.0
1,0,4.962844630259907,305,32.984845004941285,33.2264954516723,987.7337697983197,987.2578184040884,17.0,17.00912407235365,0,0,0,0,0,2.0,6.0
0,1,4.897839799950911,38,6.48074069840786,14.798648586948742,1247.5303603520035,1247.158370055704,81.87185108448446,81.87678834346035,0,0,1,0,0,2.0,0.0
1,0,4.859812404361672,85,8.12403840463596,8.602325267042627,1986.6564876696725,1986.5386983394005,14.52583904633395,14.532063085780866,0,0,0,0,0,1.0,1.0
1,0,5.030437921392435,55,38.45776904605882,38.65229618017538,1117.8846094297926,1117.854194427878,14.071247279470288,14.101300884062255,0,0,0,0,0,3.0,0.0
0,1,4.990432586778736,43,10.14889156509222,12.68857754044952,396.9811078628302,395.6829538911172,51.99038372622383,51.999861619848936,0,0,1,0,0,3.0,0.0
0,1,4.948759890378168,44,1.0,19.697715603592208,714.1022335772378,715.395694703288,145.58502670261115,145.58649407621095,0,0,1,0,0,2.0,0.0
0,1,5.356586274672012,150,20.346989949375804,21.236760581595302,371.07007424474426,371.502355308819,95.75489543621255,95.756395244038,1,0,0,0,0,4.0,2.0
0,1,5.043425116919247,45,34.88552708502482,35.0,1189.0311181798397,1189.1164787353675,4.69041575982343,4.7117511938939485,0,0,0,1,0,3.0,0.0
